name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
North Korea,11.91154357,11.64574524,10.53321892,2.88597184,3.14511764,3.361550944,3.462008812,3.289264044,3.336782362,3.386759738,3.515042845,3.560199223,2.946943275,3.253996909,3.098293812,,
South Korea,8.390484084,8.980756764,9.506724363,8.018189983,8.739199365,9.731321046,9.7413461,10.02974948,9.998376331,10.30393902,9.839195085,9.95950733,10.43786695,10.6424391,10.61900907,11.56528008,11.93888057
United Korea (former),,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,,,,,,,
Kuwait,33.67301202,30.80178365,32.7110282,29.33636031,29.08509524,28.42971868,27.42718076,25.48471297,28.98802857,29.01534684,31.59889176,31.36899175,30.73308555,31.29474707,30.30561826,32.66857376,32.90865099
Kyrgyz Republic,0.974129317,1.19944664,1.156649603,1.207052982,0.931100027,0.913919358,0.757894101,0.96894518,1.05350773,1.117163103,1.035489649,1.001824647,1.249996838,1.094200526,1.275115758,,
Lao,0.07876076,0.103097825,0.127178378,0.140341422,0.183301027,0.182745101,0.166761818,0.214128477,0.202315956,0.25104162,0.249188544,0.270532201,0.281272137,0.289217266,0.29634996,,
Latvia,3.868097591,3.854842227,3.429146061,3.335097928,2.841818831,2.616662446,2.894856677,2.829945171,3.036411086,3.075016166,3.112374548,3.306760631,3.474320749,3.341848663,2.941271849,,
Lebanon,3.932458055,3.898596373,4.349220029,4.439235516,4.498333755,4.102347316,4.2616566,4.145788656,4.629661393,4.20956058,4.044496869,3.666257713,3.735061206,4.086476446,4.995484859,,
Lesotho,,,,,,,,,,,,,,,,,
Liberia,0.159299198,0.156395889,0.15067359,0.152968086,0.150131153,0.153245132,0.170902602,0.167663413,0.175039365,0.202734097,0.232728229,0.229047855,0.195080501,0.157352183,0.136690052,,
Libya,9.636980092,9.080206019,9.083210734,9.019684932,8.689751562,9.005473389,9.021358287,8.801144878,8.872426742,8.9078616,9.029224871,9.124147244,8.998260517,9.818330238,10.03864115,,
Liechtenstein,,,,,,,,,,,,,,,,,
Lithuania,4.464738404,4.364541609,4.287704178,4.562396099,3.885463858,3.485400688,3.712376422,3.815559256,3.746261426,3.883479115,4.096320923,4.206329704,4.479374782,4.502848733,3.842151246,4.264517313,4.474345159
Luxembourg,20.4872375,20.40994056,18.877403,17.29787528,17.84589187,18.91887548,20.02234311,21.26074214,22.18861556,24.98994577,25.25461307,24.27979649,22.59901258,21.89691052,20.38031738,,
"Macao, China",3.11977632,3.496307714,3.648380165,3.75068374,3.612292164,3.786659627,3.831026012,3.393611466,3.34380949,3.673475465,3.816032739,3.307877208,3.081482301,2.602564374,2.761070166,,
"Macedonia, FYR",5.52011968,5.949813924,5.362261979,6.336231673,5.85771647,6.004373784,5.950836814,5.406835439,5.576434583,5.504403344,5.533887869,5.353489722,5.555712898,5.771917892,5.513988202,,
Madagascar,0.099980499,0.104203029,0.121683162,0.120437353,0.129262541,0.12194959,0.109909213,0.075626971,0.101014407,0.104140784,0.097376153,0.091334014,0.095625006,0.099422148,0.090554549,,
Malawi,0.073827869,0.070634618,0.073552748,0.078085102,0.091311952,0.080656011,0.07855323,0.074677516,0.078798216,0.078196861,0.071488434,0.072247788,0.070152696,0.082469881,0.073372482,,
Malaysia,5.845379597,5.900255635,5.730077012,5.114866134,4.719524751,5.406455635,5.70442292,5.511518926,6.394672389,6.538271648,6.993294303,6.418045513,7.225671534,7.612377493,7.096039109,7.416836038,7.293459632
Maldives,1.105696549,1.256103323,1.415690484,1.264525942,1.733680814,1.825040136,2.072301359,2.442140865,2.084895843,2.583153486,2.297565822,2.90228743,2.959531834,3.15853574,3.293353308,,
Mali,0.047771679,0.048318498,0.050555997,0.048487613,0.049135234,0.048043479,0.046936668,0.046131635,0.043537599,0.044210382,0.043131879,0.041811363,0.041319605,0.041078867,0.041069149,,
Malta,5.501289959,5.773951883,6.443609478,5.452063778,5.935833973,5.194336805,6.218949033,5.715436402,6.377016389,6.321481987,6.593451342,6.261494001,6.602715733,6.182771021,6.013679495,,
Marshall Islands,1.29391468,1.284321547,1.276669826,1.341549522,1.267281106,1.476651644,1.547383834,1.619739049,1.622044417,1.693349754,1.620641723,1.755730065,1.88618134,1.872163389,1.92274078,,
Martinique,5.543999922,5.463659282,5.437464279,5.495713731,5.4768457,5.528321945,5.469774536,5.330862435,5.802898227,6.086200366,6.275820638,5.960163169,5.393487757,5.316067698,5.658100382,,
Mauritania,1.302180476,1.272155626,1.236647764,0.445234191,0.466947406,0.467569744,0.496011506,0.511962923,0.511449849,0.550397152,0.549894894,0.535363775,0.595765768,0.632020071,0.614434776,,
Mauritius,1.609066824,1.695571349,1.719162047,1.871687299,2.083350922,2.314607725,2.455006942,2.441571419,2.550271807,2.563816445,2.713365193,2.981538148,3.046812736,3.078762897,2.960906383,,
Mayotte,,,,,,,,,,,,,,,,,
Mexico,3.554776503,3.630828618,3.754669077,3.849167281,3.875742211,3.816378713,3.89584638,3.811742861,3.903615383,3.904951024,4.0851864,4.096585267,4.181958594,4.308137429,3.982712211,3.988212621,4.003070054
"Micronesia, Fed. Sts.",,,,,0.51288268,0.513524364,0.512629322,0.510545076,0.507731364,0.504929952,0.502654932,0.500960934,0.566193123,0.564782347,0.563205513,,
